ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
212,102,319.242,24,24,271.5772063732147,6,0,11,19.742657427833354,130.0,197.42657427833345
213,103,326.609,24,24,253.32944107055664,5,0,10,28.901864987435697,180.0,289.0186498743569
214,104,316.039,24,24,281.68146419525146,9,0,11,14.395111645234195,90.0,143.95111645234195
215,105,256.321,24,24,268.9951400756836,8,0,1,10.01618925954487,140.0,100.1618925954487
216,106,283.637,24,24,269.31910133361816,8,0,9,27.269657978905553,120.0,272.6965797890555
217,107,408.345,24,24,255.63626527786255,6,0,20,14.545750169719623,170.0,145.45750169719625
218,108,341.037,24,24,278.55905628204346,1,0,8,24.803113140876604,150.0,248.0311314087661
219,109,270.622,24,24,269.7666711807251,8,0,8,17.44443168373396,130.0,174.44431683733953
220,110,351.23,24,24,273.0963816642761,3,0,18,18.012057103612314,150.0,180.12057103612315
221,101,332.235,24,24,289.5939736366272,3,0,14,16.35342082039066,110.0,163.5342082039066
222,102,306.792,24,24,249.27515602111816,10,0,15,19.082814617766015,160.0,190.82814617766013
223,103,268.078,24,24,262.9247570037842,10,0,7,26.917458324034552,120.0,269.17458324034556
224,104,330.82,24,24,265.86229133605957,11,0,14,20.459013982539375,110.0,204.59013982539375
225,105,304.94,24,24,279.1752700805664,5,0,12,9.415755736430631,130.0,94.1575573643063
226,106,263.23,24,24,257.55457401275635,10,0,6,24.81810289078993,140.0,248.18102890789936
227,107,362.105,24,24,261.53063440322876,10,0,31,13.231211636045085,130.0,132.31211636045083
228,108,278.249,24,24,252.32299518585205,7,0,1,32.25663931510774,170.0,322.56639315107736
229,109,382.887,24,24,274.1779646873474,3,0,22,22.740107514126848,140.0,227.40107514126842
230,110,264.55,24,24,269.2133903503418,8,0,5,14.288695185324123,130.0,142.88695185324121
231,101,279.176,24,24,289.4876298904419,6,0,8,10.041222856799967,100.0,100.41222856799969
232,102,297.034,24,24,256.53163170814514,14,0,10,18.227869911894977,110.0,182.2786991189498
233,103,375.205,24,24,278.07893657684326,5,0,27,24.736859507161117,110.0,247.3685950716112
234,104,272.721,24,24,287.1920509338379,9,0,8,14.359829088693207,80.0,143.59829088693206
235,105,308.471,24,24,299.2412099838257,3,0,15,12.529302539045581,90.0,125.29302539045582
236,106,294.016,24,24,242.4903383255005,15,0,10,18.365537843526884,140.0,183.6553784352689
